label,EOA,PS1,3Rtau,4Rtau,TDP43A,TDP43C,DLB,LOA
152,-6.3860433598794435,-3.158483624572998,-6.707820164947326,-3.9853996674544048,-3.548497229381494,-4.407363519748779,-2.3995000460598375,-2.7228744567002146
153,-4.642731308914063,-2.6262371211647504,-6.861342682102218,-3.1768598948352826,-4.6074266065923934,-2.220714347953307,-0.6617924957563485,-2.0705239340141497
154,-6.003001315768047,-2.8261198830438454,-4.839889615885953,-3.1409544736730375,-3.383531133655263,-3.282828636186463,-1.9546819081673965,-2.407388493091034
155,-5.164483792623472,-2.9642026573519344,-5.0912177389268525,-2.7082265641761554,-3.695867342286023,-1.3311588567743615,-0.018266150108717467,-1.4885853042642014
156,-7.30768317004928,-4.663652117541741,-6.668779201908518,-3.741835790963963,-4.123335425797507,-2.6141995519014496,-0.9485104960398492,-2.0448847941543478
157,-5.759874055365821,-3.745033368327394,-7.252876825139354,-3.293514689844551,-4.6342967773525405,-2.3483925091366076,-1.469530909136877,-2.0222851930098007
158,-4.217124382228717,-3.268824480381403,-3.5874203289575926,-1.8163552749741028,-2.8852999359227742,-0.9340447708184014,-0.9896940484577094,-1.6760293168719131
159,-5.305560273903665,-4.400519900533994,-4.5724767292343484,-1.5880705877740142,-3.2539072289550357,-0.12399903179394399,-0.4113082585815343,-1.6664894613411154
160,-5.368144996766939,-4.407007758901233,-3.823395199552717,-3.1141907253420618,-3.558640656467708,-0.5389803065761694,-1.4224298162882845,-1.6665620088460709
161,-2.452237558363385,-1.6613571156491034,-4.881538097835511,-2.303419778999789,-2.638513828297768,-2.4028797888809046,-1.6014617551244252,-1.6544718500160798
162,-4.205451431727086,-3.5545922370483534,-4.606157329870621,-3.4045166345503133,-3.8587673626742083,-3.326867363283964,-1.6632222873846523,-2.470683341461393
163,-7.974587257470301,-5.856011572888381,-2.8907225222376307,-2.563243877069167,-3.0902224863874577,-0.9355406776286561,-1.7633693751215602,-2.3739462538875387
164,-2.0796812500050565,-1.7478171717556161,-2.861152072323415,-2.0439268962933523,-1.5890753131270905,-0.36941708283525176,-0.9830142552985112,-0.8221703281930576
165,-7.514453483204864,-5.646671252422347,-1.6415931757547721,-2.0419087857829132,-3.0776745067645224,-0.09656587137331232,-2.0094757905006846,-1.9614405799752908
166,-4.5404007206143095,-2.944387896669129,-1.1768941666768085,-1.6769437198681798,-2.497843230800888,-0.6022303713350856,-2.1960665320352217,-1.9271184568751392
167,-1.4803554389159523,-1.4041163347422267,-2.0176817532785845,-1.1175467112822708,-1.3581076689716232,-0.17646307746800743,-0.8149371676926853,-0.28378932718143507
168,-4.066163563299419,-1.356145604235216,-5.1171699047988355,-2.736153405998772,-3.530018740292526,-2.6813532724189213,-1.061338759105815,-2.1641929509784212
169,-4.365341161084269,-2.3294572360578516,-5.110138127535394,-2.2692279481197066,-3.42001113391904,-2.1669750346467294,-1.0924623600398606,-1.7993330124900686
170,-3.901628763497494,-1.9848340008598417,-4.890047760180988,-2.766301409170873,-3.9157516317221885,-1.5887178933167656,-1.5880694745048156,-2.1947843486278136
171,-2.441726656383356,-0.8516619102696735,-3.6331182551222905,-2.296590385537444,-2.476736910824017,-2.3276712989432817,-1.1027516680386482,-1.8949231351938105
172,-4.072094886929588,-3.2461144974741245,-4.292125483965479,-2.701934462028211,-4.056120300531057,-1.3664184957065835,-1.2336618410251874,-1.4072079905866968
173,-4.753726148247648,-1.8415459128993774,-4.296065073447563,-2.176799941955493,-2.757734493536839,-6.482131054887385,-2.6010600060005964,-3.2186913032631796
174,-5.380757273008016,-2.7047041085044894,-5.498085267212612,-3.45429257116673,-3.2193671968556705,-7.317777953702274,-2.910966724691637,-4.512087483591765
175,-4.209422554896374,-2.8498899814316503,-4.0081616473555695,-2.4749005397459607,-1.9885558326652835,-4.881837822008216,-1.7526643249344231,-3.649742182975811
176,-2.88797673210224,-1.3200198091888007,-2.9515927071666095,-1.1127855783923357,-1.8535531356267554,-2.9568590532078454,-1.6273363145438269,-1.7961216540840417
177,-6.1643982471317305,-3.5613741738499702,-5.185110463265142,-2.8987947717426596,-3.3682235404193106,-6.526182319053202,-2.8622792594953705,-4.467760363179817
178,-5.2809367070757665,-2.4197200395478724,-5.384582333255115,-3.135389650953839,-3.209115434000813,-6.913883359076601,-2.2619199101797425,-3.46223590162191
179,-5.314302272512823,-2.6481558779998977,-5.438103829005489,-3.645263987940954,-2.993495105812277,-6.607021018994179,-2.062226547548377,-3.9952995580244988
180,-1.8660051362697345,-1.2168844367938727,-1.351974047843374,-0.988102211583329,-1.0069101850247926,-1.498833855595944,-0.5636739125949363,-1.324923312327395
181,-6.26203390741548,-4.354252872456673,-0.5524835101142929,-1.0551836915674475,-1.1434844825571104,-0.4591142217991221,-1.5428630719731515,-2.391190829855282
182,-7.670554179097375,-4.760839476174405,-2.907081493549725,-2.0595216317252527,-2.7167196539272704,-0.7668702879620927,-3.1074561458874133,-3.0835670315065693
183,-6.692549000074937,-3.441125923439863,-1.5756037765726765,-0.4606971567272812,-2.211190127377281,-0.6271692905661362,-1.4517494915591105,-2.4164592438604635
184,-5.820952166372649,-3.9746185173376016,-1.2739902029851065,-1.0428817012596716,-1.7842380493224919,-0.40785100567608423,-1.4585818928201633,-1.281104720564742
185,-6.396528962883909,-3.4852961640942,-1.1391206528309468,-0.914010547111815,-2.0975193940399652,-0.6423157035083226,-0.2025983127482273,-1.3076129828027516
186,-6.905728292878528,-4.737613573026581,-1.7591554782640342,-2.4512340025384947,-2.354275390565842,-0.7870901800714757,-1.5655923353603272,-1.8248300812627878
187,-8.208218885034206,-3.646593207593499,-3.468422656704713,-2.8048841473905397,-3.1652686443840268,-2.8232072117504123,-2.757356132135727,-3.7098731095778055
188,-5.640525644875544,-3.6644229978181855,-5.7543953313662675,-3.2214773089983875,-4.140152852581089,-1.0520601984148263,-0.9220554040280553,-2.1530416069476934
189,-4.82242576567901,-2.839112054864517,-4.387360831900206,-2.982192745189548,-4.082163488286113,-0.6404278468318816,-0.8574535798176348,-1.4522896260279654
190,-4.696067043331293,-3.5758683309786257,-3.2268147073195395,-2.133655608009105,-3.2391704446458953,-0.07030286624217497,-0.2578591612321627,-1.2576858611930304
191,-4.650894222684169,-3.24539187550357,-3.1662755785350316,-2.298075848183841,-3.4699784913831118,-0.7382297913014867,-0.9596087024276139,-1.3379310502029675
192,-5.129992661586357,-3.9963556665734035,-4.050027136481112,-2.832177134353242,-3.7449825480257473,-0.8917805104554566,-1.8108840613434891,-2.1129892469252045
193,-4.689211397487869,-3.860289754611541,-3.443069380768531,-2.2290382073451886,-3.4762636131209383,-0.2144330373836519,-1.4254360122665737,-1.7364590000383207
194,-4.740451020243561,-4.1327397740526335,-2.9229711752037693,-2.2124872788117953,-2.6424706090621,-0.36717280633575483,-1.100877055890472,-1.7127462474687016
195,-5.109205383671603,-4.268410166706402,-3.291980624445023,-1.7653545602112217,-2.0504805777960047,0.6534230239139068,-0.8097338851914401,-1.128872211028431
196,-4.690432863038543,-3.696278355985141,-3.090457533864556,-2.046426234923094,-2.5436913460339112,0.05073098582372654,-0.7022111345585851,-1.2472787129117116
197,-4.9398963596052745,-2.4209180394345053,-7.934647194856544,-4.014489733138863,-4.385744921949966,-3.262081427499652,-1.7927478865609008,-2.3196869976139753
198,-3.65705543564808,-2.3628691628977605,0.002304231756168614,-0.7706432559825444,-1.0867469664664042,0.3303894171323298,-1.285479889974672,-1.1928427931364434
199,-5.755703248527478,-4.036185968522107,-0.9058538941832734,-1.5356073576736844,-2.6113625314029756,0.9785562891121493,-1.208475547134931,-0.9645310755194771
200,-2.148346972692927,-2.1017987004903733,-3.7387818845523864,-1.4858364397904913,-1.32665850392613,-3.29686144649496,-0.7390155651662663,-0.9113312456140729
201,-4.0790826015920025,-3.8888876448503,-1.9392556728963681,-0.5162456243044221,-1.230565844280569,-1.3493015054501885,-0.5872516456827616,-0.5578743318855249
202,-1.973319942392767,-1.4837409382074844,-2.585882240571866,-1.9028325706982963,-1.6283858032093643,-0.48344634233379613,-0.8268645509824257,-0.7002296909642972
203,-6.123590311090194,-2.368110482206358,-5.521185121010411,-3.0252962981978655,-3.4733772653165613,-6.293709683697671,-2.403469936714497,-3.221168646856148
204,-6.70823841510901,-2.8729944824809537,-5.194785755988358,-2.263584442484389,-3.6938899589472833,-4.9900487383914145,-2.6187788863688906,-4.124114768614335
205,-6.020711840819512,-2.5484756070766252,-3.856370083058772,-2.656295148160048,-2.785873282890802,-2.7729918003849416,-2.10980869168006,-3.2900485906393864
206,-7.14609137204915,-3.4093536839387513,-3.845238410730964,-2.059029029076445,-3.17498439417789,-4.473728380261249,-2.0097599066297334,-3.4621202741567654
207,-4.337402007800869,-2.138912382582432,-2.3618122646305952,-1.9848501048945184,-2.0505173391633593,-3.473894940535368,-1.516719996571174,-2.2605969976746088
208,-8.399930168491863,-5.0759393010815534,-4.05241089288346,-1.808902800200966,-3.474409366182233,-2.6410562843798755,-2.5877663759009533,-4.393112475416788
209,-9.539020239565383,-6.101623036114847,-3.8300797797085737,-1.5389595731202832,-3.8788293580439412,-3.762607469431231,-2.791138010261976,-4.2454899537525055
210,-5.207475004382078,-2.6796460449917623,-1.2710219808100713,-1.2635414012313013,-1.893960428062053,-1.5129506471287164,-2.350255403993504,-2.526821395384248
211,-6.8962426097907485,-4.074678324052769,-1.3348658113753658,-0.10354527518185462,-2.7827547263547605,-1.2277517945542409,-1.496504808930418,-1.819339391482029
212,-6.406752298203824,-4.465956246569825,-2.4247867436722426,-1.2711914068173753,-2.7854028618344557,-1.9717504624483642,-1.7082907764877973,-3.10550384801623
213,-7.134053192683897,-4.11154599004678,-1.8759289906440995,-1.2373034503144988,-2.850331398371576,-0.9208971018834795,-2.496145328398502,-2.630062058504658
214,-5.323034364211901,-3.15659858872075,-1.1339839076112177,-0.6003275897944609,-1.7353023756276416,-0.8452464519597496,-1.1414309088513435,-1.3996114428014255
215,-5.3794587138990675,-3.487538342575285,-0.9531294711253582,-0.9729012988770686,-2.3031195003266554,-0.3769849981497356,-1.466893536707432,-2.102202311908534
216,-6.092115365793819,-3.6865054969391076,-0.5718251046829076,-0.5371934017324291,-2.2564171337664556,-0.006202339361195209,-0.6823649504647472,-1.2593331549675795
217,-6.768180596694021,-4.064290302342242,-0.8235206147932412,-0.012068963364392695,-2.533051891719133,-1.0156213588465706,-1.694005355169763,-1.3980781201090435
218,-5.829481382809903,-3.5285051412089325,-1.0279009973320108,-0.6989166194818206,-2.2701022898506666,-0.13929497090500803,-1.441788445932884,-1.7923091107883915
219,-6.7751902726948305,-4.056199867976636,-1.4449762748794768,-0.37862911673848704,-2.4499231431776374,-0.48970584235934156,-1.3825524771614717,-2.161267488908205
220,-3.998970628870419,-2.21855708336675,-5.962768433978448,-3.3884326917798386,-3.9444954333070807,-2.750567344152254,-0.8336592990835041,-1.9788327324168038
221,-6.273638522850228,-3.6062665974491575,-6.309982156280049,-3.070003307255851,-4.648008584978273,-2.1146093059396343,-0.9332833395296923,-2.25562200647667
222,-4.361040662996458,-3.0791329322742524,-5.653959495272952,-4.020651841056983,-4.4901416734842154,-2.312691433855639,-2.0182334383078167,-2.316141276527874
223,-4.596614853444544,-2.8812833229187262,-7.297407650130358,-4.545234566759135,-4.548594087900409,-4.052405373841905,-1.7665895613189584,-3.4660444288616907
224,-3.933310693410442,-2.070727205140322,-4.8890602930434905,-2.7089908059332664,-3.990312883324286,-1.2236455456921254,-0.3852645646531996,-1.3333751851673314
225,-4.759479187311,-3.664247723134064,-4.341471517023709,-2.5519717991471387,-4.122602801715501,-0.7989351912666176,-1.2237581030776807,-1.9800823071430655
226,-4.5530134608747845,-2.8447921737167463,-4.581370152866716,-2.4299505209446366,-3.9608582533327907,0.1436544058836412,0.04717484160037625,-0.6301698129267408
227,-3.6502358581049807,-2.885879664754112,-4.395889699662303,-3.2162402964880568,-3.783769633707928,-1.8046894568564342,-2.25209309306434,-2.5493630518991894
228,-2.4868027438866247,-1.9003501070701603,-4.854906342827982,-2.6136286788128684,-3.20136222609242,-1.995789962300639,-1.4658489195683557,-2.422487535021277
229,-4.666861104163189,-3.3938871782280535,-4.609486046218152,-1.9003562987526166,-3.4089293280648993,-0.21836787406056055,-0.3976442357624794,-0.9477712298594879
230,-4.007552662759997,-3.8621467137185,-4.268237876914139,-2.618070339746206,-4.055805768393038,-1.6114955851336965,-1.681301944974679,-1.6360947506019643
231,-2.4007395933030513,-1.410484193701799,-3.801850568991817,-1.9663006842703612,-2.336405193872472,-1.8528898824892779,-1.4806913197892768,-1.9147509979484312
232,-2.206196414911884,-1.7266663107876508,-2.667119244820423,-1.9421922083729275,-2.0019665968104676,-0.8960968922040361,-1.3123750484546917,-1.260640388380261
233,-4.602757930796925,-3.7854984681157036,-5.00029991441833,-3.0515865232671486,-3.7650770839598096,-1.7335606117249847,-2.0324090199695104,-2.398107319565553
234,-5.2218749823305615,-4.239550452500354,-3.9121667247865433,-3.107851527412116,-3.413024380696052,-1.0368512814809314,-1.6940908928185785,-1.85283150404086
235,-4.941778909658237,-3.6069943552610257,-3.538025397733844,-2.4665823919653023,-2.34002983293119,-0.2757675130281151,-1.4122039725000455,-1.3033504272677212
236,-3.4709936196942888,-2.7081884386988326,-3.018740821679875,-1.5622976397018802,-2.0813023570898723,-0.035148235832710574,-1.4665137644707782,-1.1037259544765672
237,-2.6280823252519947,-2.0756489792071604,-3.2984173184522736,-1.9689721261554616,-2.42393763598054,-1.1051615084369077,-1.1010559218551494,-0.990513018881684
238,-4.88338531595902,-2.9170049273758414,-3.832010522744416,-2.130112628641436,-3.312210653257544,-0.9717942593247278,-1.3515481502154012,-1.3777651345701731
239,-3.6019948886414315,-2.3545260727570136,-3.529316741276298,-1.7091464556974998,-2.077005889525186,0.30239238559059217,-1.2824817210666009,-1.0575492555521486
240,-3.4417639820035255,-2.5141293104535767,-2.969582503388193,-1.6476547279904206,-1.7463313304444452,-0.4207752649812914,-1.0852738901836605,-1.0675142360464571
241,-4.455332047273744,-2.752671733726478,-3.501239651509261,-1.9195310575105913,-1.9042729111037204,-0.2027201313041589,-0.19868937298660472,-0.9572027177145929
242,-3.385460449957268,-2.4870313570468605,-4.079846791780674,-1.9065032366401915,-2.2524946022860495,-1.1037552644077333,-0.2598907314500208,-0.7378748468505469
243,-2.2160927026641883,-1.8283735611048793,-2.8156478903718636,-1.8044113535626964,-1.6501465058895126,-0.6344263140316133,-0.787106842646745,-0.642222028191825
244,-4.55664225997399,-2.0252156481872396,0.37957289254266385,-0.23296315384575758,-0.48285509757435385,-0.030333992500439555,-0.4972890401324204,-0.937911451886039
245,-6.300887628221824,-4.892298702410125,-0.3716598762736156,-2.014750548818785,-2.099277765818435,0.03861833965389384,-2.447752138617056,-2.3752569951423297
246,-8.892439464087879,-5.38965674137255,-0.4023140219030895,-1.854263148418149,-2.7035272777673147,-0.6455234423186341,-1.7504383739252536,-2.60221459875781
247,-7.774128181769325,-5.265221768169937,-1.0635542675485183,-1.6733362098856772,-2.535367201020686,-0.8489766593786595,-1.4314036848618812,-1.9931364474881204
248,-7.3803178004833425,-5.467861546255183,-0.39079153030960667,-2.083425067111588,-1.89479040547148,0.09815079495717727,-2.072436094784179,-2.6300362098205765
249,-10.292783856349438,-7.178293161303877,-0.5122989517453119,-2.339334358470823,-3.4947532393306355,-0.5425241168694239,-1.9819321625165596,-3.162043066181065
250,-9.596414617547108,-6.845001531143676,-1.310115352853912,-2.4034700292072277,-3.823722341680832,-1.4098692096544712,-1.5520348386999858,-3.4290134418584803
251,-10.058244592834464,-6.833694775324797,-2.9858805463861375,-2.735973558189081,-4.177806349672859,-2.274217239751514,-2.8898043852740165,-3.4315867940271607
252,-8.246945090945314,-6.350635501511922,-5.481023152359435,-2.940557639890358,-3.92439405996258,-4.144412815764478,-2.2547262637419694,-2.8868111406378523
253,-8.601517842102702,-5.717546994060654,-0.5011522776362616,-2.4493078975700784,-2.54187729670627,0.3161596984035353,-1.8220679332963934,-2.346790874621072
254,-7.089424162406944,-5.351694692566281,-1.1307431719063514,-2.0804945774490737,-3.4451348849722696,-0.3464843785958605,-1.6290936799801927,-2.9178502881576183
255,-6.639684783039588,-3.3388157229084614,-4.37654843745371,-2.481889579426197,-3.1653436506932047,-8.773251500986287,-2.9905228383485043,-4.719282653517945
256,-6.222368954949909,-3.836249008032656,-6.1981229719661535,-4.418075637566665,-3.8496358665563757,-10.289718437455003,-3.744181896302672,-5.794186785083914
257,-7.065047190692447,-3.5609681992137103,-3.036577157361792,-2.1706631163234285,-3.323956404825963,-6.630214171190874,-3.042192924755429,-4.159519951540395
258,-5.509794059459713,-2.6600923512289447,-1.5912498865924984,-1.5746470320198305,-2.516031097084871,-3.6738917309044568,-2.1162954541170214,-3.3958172497900785
259,-6.063002514414614,-3.7058158403834818,-2.6498522778192544,-2.3288698213809695,-2.1283207169371057,-4.665707574794121,-1.4393750969186356,-3.703170029842945
260,-5.8712924834849,-3.764624301886279,-1.3913871156042688,-1.5251196176723576,-2.357862595005007,-2.5070128412112873,-1.6607967526368437,-3.49195147902274
261,-4.036610638963174,-2.3016995936908873,-3.3109058782755776,-2.4998655847464875,-2.688533344491538,-5.727465186584586,-1.2537572706406184,-2.596941301275733
262,-5.027606874522063,-2.732258987891111,-0.32256605366511054,-1.2757773111955404,-1.3341290424856402,-1.129351052260884,-0.9516136574265212,-2.6596003863994264
263,-6.175007696259646,-2.638943527043741,-2.487274778475107,-1.7787053682180294,-2.2700367998026922,-5.340325735136112,-2.251610359696077,-3.095764044755612
264,-4.110353465239876,-1.9908410253120874,-0.7648822425551862,-1.076353270069132,-1.582428277522797,-2.130450233700884,-1.2446660610013422,-2.8021601937251464
265,-4.853634867060774,-3.6231184765413236,-1.9472330627533583,-1.1892791251796244,-1.9919519021458207,-1.9336526429501961,-2.100481705560204,-3.344913418574025
266,-4.191817888771424,-3.0884457190314887,-2.010736988006451,-1.3161830529191358,-2.114506427481972,-2.1967416379073383,-1.8213846789731494,-2.3231727711868304
267,-2.9752273142584804,-2.3878960144863317,-0.08198505676111909,-0.4869253511722617,-0.677538004436402,-0.28921703494160667,0.08438708312068374,-1.6790481664252845
268,-4.491563758221342,-3.9141496593715037,-2.618363039857182,-1.7702421356787503,-1.993911483898006,-3.2822490534710815,-0.7062352587125514,-2.048221805136497
269,-4.191238038204946,-3.2057343962906275,-0.5264608570381187,-1.2302753873475814,-1.306449528932607,-0.8556592443005354,-0.5413558584478794,-1.7958591012985936
270,-7.4478882650973794,-3.896676540411631,-2.3689182301637013,-1.7299530923160584,-2.332210184430461,-4.15352235120018,-2.368515588028705,-3.0913127378455525
271,-4.903296907277319,-3.9119291537758256,-1.3811038265321696,-1.3322961067923171,-2.0913954834068553,-2.449344046915155,-1.3016056695072886,-1.6367947311511175
272,-7.392993922473725,-3.9601385833740665,-0.700255264382062,-1.024505736463186,-1.753441942663596,-2.009237184421862,-0.6557876281092041,-3.201012113852336
273,-5.752234502410643,-4.646425496125609,-1.7393338110474754,-1.8643832419114852,-2.532558129397081,-2.133263403743693,-1.7154049787113619,-2.537165137740087
274,-3.333325303015005,-2.9152730528892206,-0.3730778538574841,-0.8772605727140833,-0.9491270146075524,-0.4729622909273635,-0.41585842215538654,-0.2949533703116559
275,-4.336019065138826,-3.041754342917819,-0.8947039762613007,-1.2845880261248777,-1.4618529853494735,-0.5739351253132113,-0.15236869901099173,-2.2076666574002877
276,-7.910307102360862,-4.297062909791945,-1.212184076320363,-1.8069291937255,-2.3099625702510123,-3.200805658333243,-1.4201767766188838,-2.78942560790097
277,-3.8688642386958545,-2.6649981754253793,-1.0196800349389532,-1.3368490815121559,-1.3243768629354857,-0.504552621414246,-0.42020699959776403,-1.9073833653098429
278,-5.824760663721904,-4.029179740983159,-0.20900923077738393,-1.1719502779381745,-1.5772034371677683,-0.5495669634233276,-0.7650184932154707,-1.2649510267731898
279,-6.395046968570766,-4.703378671728252,-1.0230581518754533,-1.463585202672466,-2.1088466285128846,-0.9107183595527625,-1.386062002305668,-1.796801000961351
280,-7.087178766012268,-3.9626511018580497,-0.26822425855786,-1.8747228610969524,-2.0420461037483477,-1.6666416301069695,-1.1742835080099465,-2.4496873690757415
281,-7.5916827969294856,-3.7120245368385154,-1.0660322867782022,-1.8148279060146693,-2.1083685500581084,-2.594968031326538,-1.0334564672583813,-1.86405997448948
282,-5.742926230462978,-3.490167533259401,0.15374839805205018,-1.6948906507071007,-0.9007253383812103,-0.313924868126658,-1.2316222246657196,-2.0721544462670716
283,-3.0711662564064293,-2.1537272517351425,-0.6453846891586701,-0.5545553364298462,-0.6788053283314454,-0.2768532173080866,-0.46731289391345665,-1.106859042898932
284,-8.231205020915835,-4.042964372866282,-2.016671159508211,-2.1964078076344293,-2.5236926719860104,-2.259332140666783,-2.4709516453476126,-2.346354494060717
285,-3.735896177005521,-1.7958345700367695,-2.4186820845405874,-2.1151045041213195,-2.449415783194918,-5.384365979387912,-1.6997802672010658,-2.191900230174108
286,-4.018064976934724,-2.1865909147253326,-1.3450858516337423,-1.1629262423720368,-1.5371867845652099,-3.7248521313423435,-1.7039392182342854,-1.6768125981752682
287,-5.507021376082951,-3.3980458429718747,-2.479657919527196,-2.5513883524799725,-2.679573933578999,-3.7735673137204326,-1.6670372631274546,-2.5069568146600556
288,-6.270237641953269,-3.5492536713832936,-4.043060548635441,-3.1682502313106946,-3.2694641645399876,-5.156114024538432,-1.8533292222059037,-2.6091384575736742
289,-8.152239931129003,-4.728232146049113,-6.629755819272231,-4.144780599882956,-4.569607115272652,-6.3765498698990495,-2.350888172343697,-2.887288772093658
290,-8.518076062202454,-4.667032357018727,-3.9434203416682205,-3.5795330760570674,-3.8143188391740503,-4.753742191653985,-1.6643359045712993,-2.8771722472917576
291,-4.3388692658782455,-2.6364958428038157,-1.5856129968435344,-1.733014681687551,-1.8516040161968084,-2.292295246769376,-1.5418651695907297,-1.4384644398908544
292,-3.371675621872527,-1.5949831342571685,-0.575531258229544,-0.9330056717297449,-1.653681871845733,-1.9431717042894736,-1.2055115987531082,-1.1600711945623363
293,-6.4350279041838405,-4.271851537554603,-3.986644880569894,-2.9640643423961524,-3.966917223682397,-3.8641446035231586,-1.565344869895645,-2.487964971188908
294,-6.853643403709625,-4.372689045166993,-3.2715354514185004,-3.35483187954511,-3.6209807223900516,-2.866098651633409,-1.3309655638442577,-2.4254371477061323
295,-5.284836227046991,-3.8460412966111526,-3.843130539104817,-2.629937363433925,-3.879644985990174,-3.119491165792241,-1.6759790145606765,-2.453373740987564
296,-3.147021968027205,-2.190658470182082,-2.4999437610881277,-2.091344914847131,-2.2928891574336663,-1.256941032553087,-1.2925812870814337,-1.8847906771510108
297,-5.517843906986922,-3.5270689117732092,-3.1880938361446987,-2.6487058466468762,-3.4636027590760006,-2.4309704127393292,-0.9877161726661411,-2.0371022374055396
298,-3.5504793112732895,-2.4307042681707665,-2.074604842387274,-1.9317973657979743,-2.2093993818348476,-1.2129683904581843,-1.828769647067885,-1.9390011155404066
299,-0.5732058876377699,-0.5439080960734108,-1.033609051909126,-0.7262662111919705,-0.673565700389148,-0.4345663518937936,-0.6415162376878282,-0.49421192164977773
300,-3.430529525001294,-2.680406278660257,-2.0119615895656273,-2.2912104505935957,-2.024937728863167,-1.5746319953923973,-1.8358889841400479,-1.7457840781282485
301,-4.4360389252940005,-2.903866134786416,-2.0393768542376844,-1.8799593807559951,-2.202625373319111,-1.3402595087532754,-2.2063586695741093,-1.7861957584619947
302,-4.317143509220638,-3.5909905662580925,-3.079312327539118,-3.435574798694103,-2.8338206656524747,-2.1369578830197167,-2.961266729831516,-2.4224102017044133
