label,EOA,PS1,3Rtau,4Rtau,TDP43A,TDP43C,DLB,LOA
303,-4.27685098503447,-2.468029806105426,-1.6515629936534149,-1.8100627028906173,-1.409308999583847,-1.5025923598258504,-1.9905312143232292,-1.200935144921779
304,-9.035493035909804,-6.402690884113312,-4.940290460703048,-4.134268039693209,-3.7325580464411865,-3.8491795915900306,-2.0036208144345067,-2.9468138291876422
305,-2.5450119892910017,-2.1003056856888405,-1.2422840783492737,-1.257275463256433,-1.1525489933889124,-1.0263243434806135,-0.9498286189370845,-0.5764930575359284
306,-3.56538705573961,-2.7704996505647292,-2.774449795466141,-2.506620254776002,-2.1090703775372925,-1.8169975722835165,-1.8777794228533264,-1.0779664207667476
307,-3.1671501895338547,-1.3973858198258793,-0.7304473067487842,-0.7443217130155945,-1.4884308643245026,-0.8383469845189964,-1.2176358009628083,-0.3971247342989726
308,-5.485515357673318,-5.272718294623581,-3.8807934377683595,-4.209026479330522,-4.063476447498266,-1.93137162602333,-1.6697738458243965,-2.1237483526705696
309,-2.916485083832599,-2.5684140121716053,-1.4845885919773356,-1.1950495612125112,-1.537922475710699,-1.2023220824352738,-1.4431543846673687,-0.5630648632104494
310,-0.982597014752034,-0.7057916019758926,-0.4731604747251119,-0.7822711498775018,-0.5895333699939013,-0.4516897649087344,-0.602428228436736,-0.16170024082424844
311,-2.0147912785096045,-1.812859151052472,-0.6847658915276419,-0.9373866477213985,-0.8876699431828181,-0.2593835698540939,-1.1023201561771663,0.6534264710479529
312,-3.0530438894153153,-2.7552556631761274,-1.4317812086386315,-2.2865935113363265,-1.7901114459634653,-1.2176062879437721,-0.8300402717178803,-0.9902006321845517
313,-2.3641896173358465,-2.330644855990686,-0.8893464168718247,-1.300754746299522,-1.0031104013484207,-0.6878352729210087,-1.0960283300224725,-0.3011853677927587
314,-3.704371695148843,-3.492320112376372,-3.0484842050969503,-3.6841311701338415,-3.1679979291019835,-2.1890954807755927,-2.402275786436878,-2.125484152529293
315,-2.8995964790985367,-1.059178440454726,-1.5471595134399718,-1.719512256024898,-1.7172495208274867,-0.729200483264913,-1.261952664189092,-0.5377442805413956
316,-2.1975719952869013,-2.1891751514988957,-2.0348397932716344,-1.8366603011068388,-1.5078406775675561,-1.2346077609198027,-1.136306585886397,-1.0136826053609642
317,-1.2603268267701933,-1.393493754730084,-0.729139959907569,-1.097431540279119,-0.49096677712908354,-0.4298505230257947,-0.7090192358101359,0.14749789439949082
318,-1.3337609604547538,-1.6264249272224953,-1.022347217684665,-0.793101636187623,-0.5501451316218349,-0.44060003933278535,-0.4744704456204125,0.2482597881143982
319,-1.3954896915928574,-2.268051580535885,-1.298272877441729,-0.8432627412468637,-1.2568116824312117,-0.9221387410509431,-0.5375491562284832,0.8190405425803242
320,-2.361078181541195,-2.7812239833569654,-2.484175463936132,-0.8883176119361572,-1.2621638589371045,-1.187719992853479,-1.343261021796683,-0.8479334824883954
321,-1.9215606860948375,-1.692766890530116,-1.246902415609138,-1.3219783244871866,-1.5599719819848255,-1.1813723357492172,-0.6603012467675108,-0.5669569504434404
322,-1.7349888231342494,-1.8693231761378883,-1.8339307123140343,-1.3388662398220832,-1.5186251741855594,-1.0317310684625138,-1.390119965491835,-0.6974296354642915
323,-0.7659868366819774,-1.088246493962394,-1.007475230322536,-0.5116570424108033,-0.386353925291245,-0.43891945159799156,-0.42197553303392926,-0.13397987930560992
324,-0.4259944400195707,-0.8264952231168247,-0.682835333702832,-0.10081387531708828,-0.25347048819789536,-0.1281018906323424,-0.12423063962931465,0.48635690807065524
325,-7.36522241492048,-2.782845994044246,-3.4033495914433574,-2.9543154121253528,-2.790300713594752,-7.147512708837933,-2.1717681033447493,-3.882186860460227
326,-6.975519450791038,-2.758364759143885,-3.2102195392092,-1.7540499105944878,-2.1143453170775346,-4.969629666192771,-2.486839972802042,-3.361110289436312
327,-7.603699188217992,-3.452603266075798,-1.8657859224668218,-1.8018257692355153,-2.4723804975381176,-4.07719377416961,-2.263828144154402,-2.9097077514486274
328,-7.331131475133434,-3.305082405100546,-2.0360514541721595,-0.9668778771307551,-2.706598918699944,-2.454902709272548,-1.643416470167853,-1.896127613971744
329,-5.746383496584828,-3.5100937087470534,-1.343687944902984,-1.7012179088658106,-1.4798402985325159,-1.5372122763045504,-0.8046739917530911,-0.8629479006038626
330,-4.506111514609972,-2.3754835161134125,-1.8451349770989895,-1.4558392294328384,-1.5965017718367556,-1.2908480270984297,-1.5491580393357547,-1.149558710217947
331,-2.881379674605517,-1.9739412894103145,-0.25732783311571866,-0.9678778577648772,-1.0877226942095521,-0.5170823083741755,-1.6410596332691498,-1.181605753316732
332,-5.347988483527445,-3.258867960656028,-1.2645726674384077,-1.6381898129038974,-1.1388982021224674,-0.4934154557321128,-0.7720832143150542,-0.9625955845511975
333,-8.53032922072927,-4.858433117870495,-2.5203306994016113,-2.613714881886505,-2.8484376491063337,-1.948969639621476,-2.497682601019407,-1.9838802254215548
334,-4.930441759368982,-2.540447817214444,-0.918343763388383,-1.5704365749859812,-1.4359666780205633,-1.4692740206916612,-0.8133806607818204,-1.3517364318830374
335,-6.787986690694439,-5.114445955936515,-1.4033696936816449,-2.33114134269542,-1.7907692716497445,-0.7122868596928341,-0.9254786922041884,-1.3983780880168601
336,-5.764804802744591,-3.281666717865972,-1.0583988162456435,-2.104716076027374,-1.9307216238613376,-1.703800195498547,-2.235223170247921,-2.2195623751374876
337,-5.930881755248355,-4.212632386520484,-1.0747651007613985,-2.5320828873603034,-1.8410788438588377,-0.5849836084218352,-1.220183044561978,-1.3495142553711716
338,-4.266143003442225,-3.2574869489634772,-1.3762902764542206,-2.3240560490376874,-1.5141658748166018,-0.5272892609062784,-0.8192874122806122,-1.2850841114733929
339,-5.813306067177663,-3.288719137424449,-0.7960304683968045,-1.3011929377202482,-2.1867501639502156,-0.5166303367486506,-2.0288635103039283,-1.7402079806020727
340,-5.218631713634553,-3.4535393756835013,-1.7998329560882196,-3.3984551004786465,-2.1172364160348147,-1.7880893167269605,-1.456113821923619,-2.485565966491411
341,-4.395251358844051,-3.5053000254357034,-1.987034290670322,-2.377554355373349,-3.0591153913638225,-1.5865585301048168,-1.7139383626893008,-1.8578570954057392
342,-4.401717407486946,-2.7729859599241578,-1.4878936000959329,-1.8349783436084224,-2.2609634763487567,-1.4000024996952667,-2.1412765490364705,-1.6729567829612868
343,-3.3687602172219373,-2.854852771311475,-1.3935476132322588,-2.644190783772427,-2.2079365749015967,-1.4790321521334955,-0.8624922722096036,-1.5341651111816659
344,-4.289827288937864,-2.380630725772261,-2.5865115672492696,-2.4726845319406685,-1.8730414952085128,-1.486271789228545,-1.084175662893919,-1.14803743075584
345,-6.801509859379558,-4.651899981534354,-4.459634230174203,-3.886966156992042,-2.5748772085954745,-1.8855410767599072,-1.708327798299009,-2.112540377496958
346,-2.6947180303155958,-2.107853220842883,-2.0115484871312446,-1.0122510267488107,-1.018874640855417,-0.6812911252649692,-1.5235721806162268,-0.6991108758198672
347,-4.672575406120703,-3.581683845913654,-4.269077305510911,-3.3233774182988185,-2.559649287597505,-2.2421153447704083,-1.6244482854247437,-1.4101226348630083
348,-7.268264214280013,-3.4340064548771867,-2.23945214704709,-2.391285005007396,-3.032616770351882,-4.855413327363358,-2.9060037382885437,-4.069398005423855
349,-7.686014315138303,-4.193414276479169,-1.4171992532135995,-2.5761658510842547,-3.25174574640975,-3.698886699073833,-2.8098048179793134,-3.289663595384727
350,-4.568555399241998,-2.539851513465185,-1.3601766153529136,-1.5575052737921578,-1.8827218175112879,-1.3456717239480247,-1.2256083945802856,-1.357500087179239
351,-4.306744302213146,-2.7200438254071337,-2.0230407473797025,-1.4706068016369707,-2.034066582161651,-1.017379399747113,-1.3431148082373423,-1.4410186998472152
352,-5.1056085268296245,-2.9701944103417945,-2.3244236201190134,-1.7923352599047295,-2.1343451625107273,-1.318782989603004,-1.7293210784662987,-1.8427637755883999
353,-3.4584799637914867,-2.052927947044444,-1.6975224434446143,-1.3575486003971504,-1.5923860723932088,-1.4813588348709104,-1.3953919337656449,-1.6379331324656368
354,-2.973574512742424,-1.7774595838832064,-1.1353644094756665,-0.8593682202972432,-1.35676342596572,-1.3141308518762798,-0.573599178391662,-0.8252283701110791
355,-2.629396727130402,-2.1138421025097998,-2.2079611116570814,-2.50114274685097,-1.800826727548877,-1.5254139098711428,-1.8818351049669146,-1.4897899731477324
356,-4.434362005757681,-1.8013464170538582,-5.440805477466602,-3.0315838421702352,-2.6413711225556455,-7.882859118090019,-1.6530613120876534,-2.630905379395519
357,-3.6012974372192685,-1.5246168737975172,-6.12640039791592,-3.1653990947638184,-2.813352828085445,-4.845158954646794,-1.819750925994465,-2.0569445869094234
358,-5.581032516363026,-2.6870072945056407,-5.340719311653421,-3.392204628820187,-2.6589120159209516,-6.964628333066509,-2.2421937269351337,-2.5167296598801894
359,-6.275766041630649,-3.3168792807773992,-7.2853184159386855,-4.227608389635567,-3.8354410418526963,-6.61668478562256,-2.3746806290559204,-2.6457513204315304
360,-6.860467446484537,-3.9059978038423,-7.662307437901378,-4.349907459324193,-5.051455842511067,-4.116274029907488,-0.7587488772333915,-2.1694661118635006
361,-7.265230447830769,-4.270602783582143,-8.088512225094728,-4.427675306644079,-5.066602951628194,-4.664392931838103,-1.7429773618455795,-2.2430215376671554
362,-3.9492049442106367,-2.9162585951338684,-4.279461789022375,-2.5620165023322863,-3.344109871109915,-2.2241718578191283,-1.831282177853726,-1.740789053564778
363,-3.8484107556317992,-2.6665965953333672,-4.444804075672724,-2.9637405291666155,-3.1008689931926927,-1.8483002948048988,-1.782985617237148,-1.764741976381396
364,-4.525466203464576,-3.552001778792828,-3.7914600821884767,-2.6220127605315633,-2.922974818638959,-1.5249283870051042,-1.1822329805181302,-1.484033098767029
365,-5.091517926911642,-3.261597466765023,-6.075299278764432,-4.66242039973969,-3.9325096713120944,-3.2576861589732786,-1.572719734529227,-1.571952233142777
366,-5.728189675719347,-4.354830485595134,-5.7445355970086585,-4.524577504660348,-4.081960257823544,-3.320401439573383,-2.012939609449332,-2.4570148258827134
367,-8.4273731122247,-5.969986841906872,-2.6046510017551987,-3.257827131118283,-3.1795605751067986,-2.4533339322597483,-1.2667175031336049,-2.347552378087178
368,-4.1316057983093275,-3.4847942975606823,-5.729625135714739,-4.702226406391448,-3.98663856179563,-2.294114322501848,-1.3806601464286656,-1.5371881168947676
369,-4.379004456586697,-3.860930004008883,-1.408438169638909,-2.109312123764518,-2.221592228240354,-0.7493158865478281,-0.7215165761377929,-1.2704990598971577
370,-5.326118401822223,-4.277259847948063,-2.207303180152758,-3.402880471841785,-2.5525122716196713,-1.6453007263991217,-1.987344551531308,-2.7049688284429076
371,-2.9991082488059853,-3.4031036331649998,-3.892276056054642,-2.3347498035306318,-2.3179982923293556,-1.5328068940092328,-1.117746237503019,-1.315582020360048
372,-2.1375087523610365,-2.3150316947125624,-3.047838883406206,-1.396340581519198,-1.550076599348559,-0.9549742314972152,-0.9159207162418923,-0.3151461698419067
373,-4.3562340520639,-1.537163856306239,-6.723110642024501,-3.0714069245052333,-4.260812518454258,-5.288702596279264,-1.5673939747580794,-2.344482697702421
374,-4.994679148430441,-2.424031177275719,-6.647334526192194,-3.4115235911576844,-3.665453527814465,-4.733735637935383,-1.0404596855395067,-2.581617959864744
375,-2.94798347927827,-1.3302663116336622,-4.232273189580464,-2.663446577610816,-3.492342903037516,-2.4331609879467715,-1.4356132743179497,-1.4409598251219027
376,-4.74928250806179,-2.9255980143490117,-7.031121589478135,-3.615456874974875,-4.128489320433439,-2.920842472475204,-1.2431920573707402,-3.2047784069260876
377,-2.3732196617935615,-0.5779647135300556,-4.035043264956814,-2.27129436278034,-2.385117109749784,-3.7224794859516095,-1.1089299720115045,-1.6289666361183512
378,-4.433171654906809,-2.7885865353427746,-5.158902282222166,-2.882232010837722,-4.316177820835228,-2.472092651622352,-1.3723121142642016,-2.2204924072259953
379,-5.802750263093995,-3.500997245433588,-6.477163347931237,-4.354058493441815,-3.4170035416063627,-10.957515766963528,-3.333045642305062,-4.542691199651096
380,-4.694020526308136,-1.8343190103384561,-4.90987173746883,-2.173197718806231,-2.6716097997516055,-7.844262816376089,-2.414923229464536,-2.7192860414708044
381,-3.9904519480071445,-2.1175549455621483,-5.1274232389820655,-3.3758824852241847,-2.8355576187968374,-8.700392851075346,-2.289616532212043,-3.0522611381391562
382,-6.991526071327426,-3.006488219504006,-5.40948836048983,-3.334541846355236,-3.321709120740264,-9.88094256446188,-3.0327267215214535,-4.142064811953778
383,-4.035030509785643,-2.180249860670399,-4.803418572447509,-3.2179636191520093,-2.4670381225921783,-7.783875852009426,-1.9635479326194767,-3.124893927871735
384,-5.0022261754567126,-1.811401434719695,-4.018097620828489,-2.1445407978468745,-2.432332456356916,-6.65428814623758,-1.7400618716364198,-3.278960412491368
385,-5.75027922066634,-3.771628473952015,-6.123606534579343,-4.582856085042262,-3.141376524318826,-9.216688607905613,-2.867637287036472,-5.675384842045354
386,-4.918669859967341,-2.2156942941580606,-1.4328842840454878,-0.8362872769383826,-2.2154484935097702,-2.1575505551656007,-1.222231570144584,-1.9841048235198029
387,-4.230197997221497,-1.8118722785778039,-1.1725393957624202,-1.0379472600516428,-1.5470387158757166,-1.4246940538290753,-0.868651824306184,-1.4002345982525757
388,-7.125338686783944,-3.97022992106729,-2.5783774575314404,-1.6265543812727463,-3.1240413443269475,-2.397013601282999,-2.488781092110267,-2.193943651657333
389,-2.998618499358386,-1.2832015452901528,-0.8979139337351425,-0.7723414178664659,-1.0313953519867312,-1.1801022921382855,-0.7911323036459487,-1.1238607451172247
390,-7.373161766791542,-3.887822975430389,-1.5118265049963568,-1.9926391676829875,-2.3122410665794257,-2.5273211198006558,-1.6064848539444982,-2.3037671911461555
391,-6.640907775983797,-4.145812670217864,-1.8657774052260445,-1.3455613643923052,-2.9533991249218836,-1.9049280244298183,-1.4810249128199056,-1.9080633602018802
392,-4.645794992906352,-2.0242361510329894,-3.409090253195282,-2.140238034910903,-2.476051481370569,-6.0451675162352565,-1.8734446110053182,-2.6932260023907326
393,-5.054011979087823,-1.9719401711231763,-3.3651947980417556,-2.3208404508999063,-2.5251092412722955,-5.631456468869353,-2.6986450390436,-3.2414740566421307
394,-4.823927758599883,-1.6734436893333584,-8.976643380374846,-4.4214014160974,-4.4513584644495,-6.212359263651186,-1.9656949162411403,-2.876820550472377
395,-4.978495908099917,-2.997699741563826,-5.422507703844025,-2.970894197631831,-4.406586779340755,-2.433789475543947,-1.5635929363253749,-2.420215986308908
396,-3.31678922059168,-1.9826211504888527,-3.5473796542673854,-2.7650487630477123,-3.220459491427258,-2.027190048028844,-1.5244721617460035,-1.2190653110419918
397,-5.075021927994291,-3.5920894491864943,-4.0206169292545235,-3.2573422213730625,-3.9227405163591045,-2.5596219209625737,-1.4463069293026467,-2.0186881566139494
398,-2.879872478901113,-1.5263384229535264,-3.0879206214502926,-1.7482859222177425,-2.6343561403237037,-1.6231867725522757,-1.0171355600469238,-1.1309411578602975
399,-3.7792992365161506,-2.9842499247755985,-3.7647115604343986,-2.8446956077055217,-3.18427840531729,-1.5722994649187039,-1.5175700815797801,-1.6206593516487906
400,-3.385583499063174,-2.3275644598757324,-2.7626600502275434,-2.0654920264015906,-2.814872534252912,-1.3538130204394139,-1.101377650138032,-1.1497819364208697
401,-4.155179295622681,-2.7867020199883714,-4.060748806181554,-2.4086360798205644,-3.055716167887477,-1.8689802627663488,-1.9595029847945444,-1.7023754016862445
402,-4.543708137361532,-3.01289165408208,-3.2500172965028273,-2.1340754458300877,-2.6978337584154697,-1.4813316774914458,-1.3103137144209,-1.6076592342953717
403,-3.220670640650853,-2.606988568755384,-2.7782098739464334,-1.8020231551488426,-2.0763253095064083,-0.7080698754608536,-1.6904449936057373,-1.3500855999726464
404,-6.480798753150146,-5.043001983125991,-4.306127702251119,-3.82209379970911,-3.3473143955138935,-1.910924568406539,-2.008687481930479,-2.221858531871133
405,-3.4232644601371693,-2.727105626735057,-3.156965136873437,-2.105186830983597,-2.5941143442200576,-1.0694379471614734,-1.5523160894646517,-1.51111485791598
406,-2.938923096584544,-2.090425966415876,-2.0691074889178207,-1.7394917057112704,-2.176873274713604,-0.2677319727478257,-1.0650333703618977,-0.9380562345069013
407,-3.5174482672257548,-1.788165438713955,-2.262816420286195,-1.9843215252020716,-1.867174479821713,-1.081118715453888,-1.2456904348179574,-1.4002842329473988
408,-3.285886178138624,-1.7489714850611617,-2.584759489507107,-1.905419321952144,-2.019675939959192,-0.7341671206946473,-1.360187266476939,-1.135654519474053
409,-3.2740706860938835,-2.9260211400104272,-3.42269434708475,-2.67994439509879,-2.1353203391349402,-1.2065964057206462,-1.2348344267434463,-0.6749413090068148
410,-7.115685784457988,-4.487220891561579,-0.12524636006389456,-1.832181059633269,-1.3789516196815501,-0.27970382096666013,-1.5178556068708426,-2.0839884603519114
411,-7.80738786804739,-5.4288928050049385,-0.8855566645135114,-1.9999023557142157,-2.730354160328391,-0.03244940392122229,-1.2392674561706372,-2.1548826264090697
412,-1.8671296605426762,-1.6659925630318821,-0.7960251574882553,-0.11818321477797697,-0.7031722328948159,-0.9259801021146339,-0.41524041340314366,-0.12128679960890644
413,-1.5855601946387279,-1.3460815202918934,-2.086561834207212,-0.901523451478391,-0.3663759079018677,-2.145582623007608,-0.4394685331942628,-0.09900205469416538
414,-4.388951634272804,-2.9948826247207516,-6.041063024960701,-4.054043054712962,-4.234635577655438,-3.749099115513128,-2.3730734074473494,-2.4418025956066685
415,-4.389078170514225,-3.3032020457775952,-6.379371033677128,-4.233615602707699,-4.072732724054262,-2.194082098957098,-1.7945100097167528,-1.2648223059247956
416,-6.750327788063942,-3.5304898686322925,-1.627524473912907,-2.633721721768127,-3.277220479025102,-2.9756511632244806,-2.032234237557737,-3.197063358766798
417,-7.774447338331125,-3.7013780835042915,-1.7678733118640768,-1.3950519090568296,-2.8332198804013595,-3.4934874023630726,-1.1931563564777492,-1.8346672283736956
418,-7.460636584710342,-3.6126045969038314,-1.2331777892109133,-1.7351167342655447,-3.2231208049837026,-3.1151709581348093,-1.456277444218658,-2.980423566614984
419,-5.68152796813882,-3.0700686175167307,-1.6000951393086036,-1.6837429915462145,-2.685944339549453,-2.685158157219667,-1.214401781210397,-2.1414438110733416
420,-6.198331739176747,-3.664285177450917,-2.117468539647524,-1.1320250052830483,-3.045112655852128,-2.3583942619028333,-1.7058974867227268,-2.68463624350758
421,-5.3931661297221405,-2.265282993282144,-4.571351795045539,-3.421474721782113,-3.258033580604331,-9.209860515274293,-2.6632582277440195,-2.9043000586038112
422,-4.568478588849134,-1.6736798615321298,-3.4559973996859386,-2.0543916238566413,-2.122153875252595,-6.2798307488527545,-1.9146185611334048,-2.112473547744838
423,-2.9353450251143345,-1.0325413573059923,-3.2193271179112233,-1.9037116593169112,-1.5618784592474313,-5.923963836024793,-1.2222359647641754,-2.0420252224976196
424,-6.841632326595528,-3.3498207033719307,-3.761872156127916,-3.2692635063231297,-3.3207084573528163,-8.793247608743679,-2.4906072315733128,-3.1563806662257052
425,-5.888895219826996,-2.858706129939886,-3.1361081026589144,-2.1128637249247957,-2.786353630020397,-6.236977036800991,-2.3207073249978967,-2.8882019174330766
426,-8.782560908990057,-4.721222984931794,-3.8391672398530927,-3.6858428606023788,-3.8147501375487862,-8.86855585104077,-3.2584998568165435,-4.369800815187441
427,-6.038352990553127,-3.135094191086602,-2.979201252312968,-2.193171208002984,-2.687994805745802,-5.394562108221178,-2.474970590630861,-3.5036501631147736
428,-8.325206677678834,-4.871468003378336,-3.0128871449680497,-3.101692768472448,-3.630150506619223,-6.717988490375355,-2.6852648142408153,-4.099623127879437
429,-4.158622911786387,-1.6847447244891527,-6.466128948750025,-3.21263908676446,-3.3750985725968556,-5.286095210623284,-1.0826740062996207,-2.6201322807546976
430,-6.012351254600613,-3.35020499053608,-6.509972143962291,-4.012141060024046,-4.530444047081797,-3.9203190921901236,-1.4220877527210956,-2.419782549960213
431,-2.513401282355402,-1.1779035665269824,-3.340194645652978,-1.9092840871659682,-2.5592512862917705,-1.8043245368423437,-0.8218864935445148,-0.9988489025269097
432,-2.1962399726609725,-1.8686364230963701,-3.0395122677290076,-1.6823192484543288,-2.0922248655951705,-0.989614425057542,-0.4377137519130386,-0.7108597396187327
433,-5.061784174957519,-3.247359259454399,-7.328973272806625,-4.665519513903591,-4.733899735282235,-5.620550818664656,-1.5070293069634555,-3.091807185045818
434,-3.7767545693879288,-2.582528822422848,-4.790406623816413,-3.3100210325198223,-3.7654659151819905,-2.828732021595928,-1.2733481905513495,-2.056147884386707
435,-3.455818822950969,-2.9586826293696804,-6.011087836834489,-4.108656501050993,-3.786227071086052,-4.287974991926369,-1.8618703966175312,-2.565828826337482
436,-4.649650080793049,-3.4662792582576025,-6.866975624809217,-4.501234312784563,-4.763270132133442,-3.861766201722347,-2.5803086959081165,-2.821076003693817
437,-3.4606911026828278,-2.4999175034217016,-3.483544632768523,-2.5383969787677243,-2.673087023175905,-1.8368499982198825,-0.6686564955555491,-1.5858657245642385
438,-1.2285594011420806,-0.9015273709726204,-1.1967565859562292,-1.0335820347710474,-0.19896437330207165,-1.8506590195712616,-0.30734775773561174,0.07226883571928285
439,-4.718876681762406,-3.005909958104727,-5.171365069349671,-3.404043552092731,-3.97823869236739,-3.03051159273073,-2.6409351337175306,-2.449248112071923
440,-4.319605619120751,-2.605496297304292,-3.518815011415604,-2.389888355519066,-2.878947820825046,-1.878876677913492,-1.5486596600645723,-2.6040493088017156
441,-5.1645069831593995,-3.6518092653144842,-6.38414711531386,-3.9222133018071506,-4.887808284479814,-3.0208405991066036,-3.0040607955049263,-2.727526960278498
442,-6.0957849979106,-4.48386280142216,-4.486701827694692,-3.485602555339008,-3.7250918321615845,-1.920730596226061,-1.4761682055213414,-2.3838868547273875
443,-2.054434999840966,-1.7033375915850335,-2.654768364729059,-1.8078077994060895,-2.0370857186088176,-1.4128124781663105,-1.0545792666636031,-0.9334189203512278
444,-3.9764374327166343,-3.319141470399169,-3.3192577923744624,-2.3319943900456717,-2.6388086456157005,-1.5934900154784375,-1.263190784194512,-1.1152291469069229
445,-3.3211714992233112,-3.3228392140557315,-4.5058242370920665,-3.0279223233909267,-2.9063164130568984,-1.5739239654218782,-1.2501739839617858,-0.9894483676993279
446,-5.168640456781372,-2.9199683443031264,0.10959116144485716,-0.9440701991159669,-1.6745131324288864,-1.5265160655238568,-1.2668376219854893,-1.364516775414278
447,-4.4795047007501125,-3.420077529990233,-0.5637825517389525,-0.5261751077873048,-2.0590503375078777,-1.5250059496775465,-1.5870907697435581,-1.3079852829656526
448,-5.531149397418851,-3.3072215947467165,-0.21843972572659573,-1.2583918603271826,-1.0816128158112717,-0.22604983228904402,-0.2644617061711228,-1.108486368546468
449,-9.299723845205035,-6.356532794308068,-1.3517667456953826,-2.2303674205757686,-3.438016801717004,-2.6007090915861317,-2.5664994483039254,-3.265515092736089
450,-9.97806570098156,-6.456471854819514,-1.3015808619488145,-2.84699146612764,-3.37869910820092,-1.385590150442845,-2.205015144564889,-3.3189971235366746
451,-8.755034744294568,-6.4023565102411295,-2.330717382622707,-2.2908686691375264,-3.6326274816330764,-2.547879964378691,-1.4692046151159954,-2.6176838312461723
452,-7.646164827807895,-5.447646231623239,-4.4587096652230676,-2.452157332923554,-3.2159958838992586,-4.1609732343488375,-2.1654370011539474,-2.22418569251978
453,-9.607490506623678,-7.143868259341588,-1.4282075337301368,-2.737829116389644,-3.8757063595275163,-1.7268084338437713,-1.4409045844434158,-3.5069664258592246
454,-7.864283410999747,-6.06312378447471,-1.9884984480644639,-2.2831432510472345,-3.8511105875055702,-1.3310789566973318,-1.7746259145526846,-2.9692019101715026
